Symbol,Name,Exchange,Sector,Industry,MarketCap,LastPrice,RiskLevel,TotalScore,IsLegitimate,DataSource,SignalSummary
"STXS","Stereotaxis, Inc. Common Stock","AMEX","Unknown","Unknown",214646955,2.299999952316284,"MEDIUM",4,false,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"CATX","Perspective Therapeutics, Inc. Common Stock","AMEX","Unknown","Unknown",204429473,2.75,"HIGH",5,false,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP, HIGH_VOLATILITY"
"SMJF","SMJ International Holdings Inc. Class A Ordinary Shares","AMEX","Unknown","Unknown",203753550,5.059999942779541,"MEDIUM",2,false,"yahoo","SMALL_MARKET_CAP"
"LODE","Comstock Inc. Common Stock","AMEX","Unknown","Unknown",192753569,3.759999990463257,"MEDIUM",4,false,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"GENC","Gencor Industries, Inc. Common Stock","AMEX","Unknown","Unknown",189963818,12.960000038146973,"MEDIUM",2,false,"yahoo","SMALL_MARKET_CAP"
"AREN","The Arena Group Holdings, Inc. Common Stock","AMEX","Unknown","Unknown",189862996,4,"MEDIUM",4,false,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"COE","51Talk Online Education Group American depositary shares, each representing 60 Class A ordinary shares","AMEX","Unknown","Unknown",187093037,31.93000030517578,"MEDIUM",2,false,"yahoo","SMALL_MARKET_CAP"
"INFU","InfuSystems Holdings, Inc. Common Stock","AMEX","Unknown","Unknown",182415562,8.970000267028809,"MEDIUM",2,false,"yahoo","SMALL_MARKET_CAP"
"NEN","New England Realty Associates Limited Partnership Class A Depositary Receipts Evidencing Units of Limited Partnership","AMEX","Unknown","Unknown",181652963,64.5,"MEDIUM",4,false,"yahoo","SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"MRT","Marti Technologies, Inc. Class A Ordinary Shares","AMEX","Unknown","Unknown",180699131,2.369999885559082,"HIGH",7,false,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY, HIGH_VOLATILITY"
"REI","Ring Energy, Inc. Common Stock","AMEX","Unknown","Unknown",180284164,0.8700000047683716,"MEDIUM",4,false,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"SLND","Southland Holdings, Inc. Common Stock","AMEX","Unknown","Unknown",179655280,3.319999933242798,"MEDIUM",4,false,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"CMT","Core Molding Technologies Inc Common Stock","AMEX","Unknown","Unknown",177601035,20.049999237060547,"MEDIUM",2,false,"yahoo","SMALL_MARKET_CAP"
"STRW","Strawberry Fields REIT, Inc. Common Stock","AMEX","Unknown","Unknown",171873245,13.100000381469727,"MEDIUM",2,false,"yahoo","SMALL_MARKET_CAP"
"MPTI","M-tron Industries, Inc. Common Stock","AMEX","Unknown","Unknown",155923850,53.220001220703125,"MEDIUM",2,false,"yahoo","SMALL_MARKET_CAP"
"ACU","Acme United Corporation. Common Stock","AMEX","Unknown","Unknown",153449044,40.310001373291016,"MEDIUM",3,false,"yahoo","SMALL_MARKET_CAP, OVERBOUGHT_RSI"
"GTE","Gran Tierra Energy Inc. Common Stock","AMEX","Unknown","Unknown",149625296,4.239999771118164,"HIGH",5,false,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP, HIGH_VOLATILITY"
"TGEN","Tecogen Inc. Common Stock","AMEX","Unknown","Unknown",147441606,4.940000057220459,"MEDIUM",4,false,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"LUD","Luda Technology Group Limited Ordinary Shares","AMEX","Unknown","Unknown",145669800,6.420000076293945,"MEDIUM",3,false,"yahoo","SMALL_MARKET_CAP, HIGH_VOLATILITY"
"PLX","Protalix BioTherapeutics, Inc. (DE) Common Stock","AMEX","Unknown","Unknown",144758126,1.7999999523162842,"MEDIUM",4,false,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"CITR","General Enterprise Ventures, Inc. Common Stock","AMEX","Unknown","Unknown",141827529,8.079999923706055,"MEDIUM",3,false,"yahoo","SMALL_MARKET_CAP, HIGH_VOLATILITY"
"ESP","Espey Mfg. & Electronics Corp. Common Stock","AMEX","Unknown","Unknown",138330933,47.130001068115234,"MEDIUM",2,false,"yahoo","SMALL_MARKET_CAP"
"KULR","KULR Technology Group, Inc. Common Stock","AMEX","Unknown","Unknown",135218800,2.9600000381469727,"HIGH",5,false,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP, HIGH_VOLATILITY"
"GORO","Gold Resource Corporation Common Stock","AMEX","Unknown","Unknown",133941987,0.8299999833106995,"MEDIUM",4,false,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"PMI","Picard Medical, Inc. Common Stock","AMEX","Unknown","Unknown",128977058,1.75,"MEDIUM",4,false,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"LGCY","Legacy Education Inc. Common Stock","AMEX","Unknown","Unknown",128057608,10.1899995803833,"MEDIUM",2,false,"yahoo","SMALL_MARKET_CAP"
"EPM","Evolution Petroleum Corporation, Inc. Common Stock","AMEX","Unknown","Unknown",122805659,3.5399999618530273,"MEDIUM",4,false,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"JMG","JM Group Limited Ordinary Shares","AMEX","Unknown","Unknown",118302500,5.989999771118164,"HIGH",6,false,"yahoo","SMALL_MARKET_CAP, SPIKE_THEN_DROP, HIGH_VOLATILITY"
"GLU","Gabelli Global Utility Common Shares of Beneficial Ownership","AMEX","Unknown","Unknown",115005993,19.270000457763672,"MEDIUM",2,false,"yahoo","SMALL_MARKET_CAP"
"FURY","Fury Gold Mines Limited Common Shares","AMEX","Unknown","Unknown",111594546,0.5899999737739563,"MEDIUM",4,false,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"XTNT","Xtant Medical Holdings, Inc. Common Stock","AMEX","Unknown","Unknown",109763324,0.7799999713897705,"MEDIUM",4,false,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"EP","Empire Petroleum Corporation Common Stock","AMEX","Unknown","Unknown",105961635,3.0399999618530273,"HIGH",6,false,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"TCGL","TechCreate Group Ltd. Class A Ordinary Shares","AMEX","Unknown","Unknown",104260000,5.199999809265137,"MEDIUM",2,false,"yahoo","SMALL_MARKET_CAP"
"GRO","Brazil Potash Corp. Common Shares","AMEX","Unknown","Unknown",100745673,1.8899999856948853,"MEDIUM",4,false,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"LPA","Logistic Properties of the Americas Ordinary Shares","AMEX","Unknown","Unknown",99817610,2.7300000190734863,"HIGH",6,false,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"PZG","Paramount Gold Nevada Corp. Common Stock","AMEX","Unknown","Unknown",98731617,1.2599999904632568,"MEDIUM",4,false,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"FSP","Franklin Street Properties Corp. Common Stock","AMEX","Unknown","Unknown",98070324,0.949999988079071,"MEDIUM",4,false,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"POAS","Phaos Technology Holdings (Cayman) Limited Class A Ordinary Shares","AMEX","Unknown","Unknown",97504613,3.430000066757202,"MEDIUM",4,false,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"PTHS","Pelthos Therapeutics Inc. Common Stock","AMEX","Unknown","Unknown",94912111,31,"MEDIUM",4,false,"yahoo","SMALL_MARKET_CAP, OVERBOUGHT_RSI, HIGH_VOLATILITY"
"INTT","inTest Corporation Common Stock","AMEX","Unknown","Unknown",93251245,7.46999979019165,"MEDIUM",2,false,"yahoo","SMALL_MARKET_CAP"
"WWR","Westwater Resources, Inc. Common Stock","AMEX","Unknown","Unknown",88492098,0.75,"HIGH",5,false,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP, HIGH_VOLATILITY"
"CTM","Castellum, Inc. Common Stock","AMEX","Unknown","Unknown",85454236,0.902999997138977,"MEDIUM",4,false,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"FSI","Flexible Solutions International Inc. Common Stock (CDA)","AMEX","Unknown","Unknown",85357049,6.724999904632568,"MEDIUM",2,false,"yahoo","SMALL_MARKET_CAP"
"NSRX","Nasus Pharma Ltd. Ordinary Shares","AMEX","Unknown","Unknown",82441491,9.149999618530273,"HIGH",8,false,"yahoo","SMALL_MARKET_CAP, MICRO_LIQUIDITY, VOLUME_EXPLOSION, OVERBOUGHT_RSI, HIGH_VOLATILITY"
"MHH","Mastech Digital, Inc Common Stock","AMEX","Unknown","Unknown",81647370,6.980000019073486,"MEDIUM",2,false,"yahoo","SMALL_MARKET_CAP"
"GLV","Clough Global Dividend and Income Fund Common Shares of beneficial interest","AMEX","Unknown","Unknown",75876211,5.96999979019165,"MEDIUM",2,false,"yahoo","SMALL_MARKET_CAP"
"AGIG","Abundia Global Impact Group Inc. Common stock","AMEX","Unknown","Unknown",73098196,1.9800000190734863,"HIGH",5,false,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP, HIGH_VOLATILITY"
"DIT","AMCON Distributing Company Common Stock","AMEX","Unknown","Unknown",72098557,110.80000305175781,"MEDIUM",4,false,"yahoo","SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"IOR","Income Opportunity Realty Investors, Inc. Common Stock","AMEX","Unknown","Unknown",71361424,17.549999237060547,"MEDIUM",4,false,"yahoo","SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"CEV","Eaton Vance California Municipal Income Trust Shares of Beneficial Interest","AMEX","Unknown","Unknown",70617093,10.039999961853027,"MEDIUM",2,false,"yahoo","SMALL_MARKET_CAP"
"BURU","Nuburu, Inc. Common Stock","AMEX","Unknown","Unknown",69727585,0.1589999943971634,"HIGH",7,false,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP, SPIKE_7D"
"GPUS","Hyperscale Data, Inc. Common Stock","AMEX","Unknown","Unknown",63854729,0.18000000715255737,"HIGH",7,false,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP, SPIKE_7D"
"XPL","Solitario Resources Corp. Common Stock","AMEX","Unknown","Unknown",63340043,0.699999988079071,"MEDIUM",4,false,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"MPU","Mega Matrix Inc. Class A Ordinary Shares","AMEX","Unknown","Unknown",61711771,0.9100000262260437,"HIGH",5,false,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP, HIGH_VOLATILITY"
"TRT","Trio-Tech International Common Stock","AMEX","Unknown","Unknown",57601348,13.239999771118164,"HIGH",7,false,"yahoo","SMALL_MARKET_CAP, SPIKE_7D, OVERBOUGHT_RSI, HIGH_VOLATILITY"
"MAIA","MAIA Biotechnology, Inc. Common Stock","AMEX","Unknown","Unknown",56659430,1.5299999713897705,"HIGH",8,false,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP, SPIKE_7D, HIGH_VOLATILITY"
"BDL","Flanigan's Enterprises, Inc. Common Stock","AMEX","Unknown","Unknown",55015951,29.600000381469727,"MEDIUM",4,false,"yahoo","SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"PED","Pedevco Corp. Common Stock","AMEX","Unknown","Unknown",53481285,0.5600000023841858,"HIGH",6,false,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"WYY","WidePoint Corporation Common Stock","AMEX","Unknown","Unknown",53114681,5.369999885559082,"MEDIUM",2,false,"yahoo","SMALL_MARKET_CAP"
"IBO","Impact BioMedical, Inc. Common Stock","AMEX","Unknown","Unknown",52833722,0.5049999952316284,"HIGH",10,false,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY, SPIKE_THEN_DROP, HIGH_VOLATILITY"
"ZONE","CleanCore Solutions Inc. Class B Common Stock","AMEX","Unknown","Unknown",52340346,0.25999999046325684,"HIGH",5,false,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP, HIGH_VOLATILITY"
"CVU","CPI Aerostructures, Inc. Common Stock","AMEX","Unknown","Unknown",52213586,3.9600000381469727,"HIGH",5,false,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP, OVERBOUGHT_RSI"
"OTH","Off The Hook YS Inc. Common Stock","AMEX","Unknown","Unknown",49637500,2.0899999141693115,"HIGH",5,false,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP, HIGH_VOLATILITY"
"SACH","Sachem Capital Corp. Common Shares","AMEX","Unknown","Unknown",49598766,1.0399999618530273,"MEDIUM",4,false,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"OSTX","OS Therapies Incorporated Common Stock","AMEX","Unknown","Unknown",49300093,1.399999976158142,"MEDIUM",4,false,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"OPHC","OptimumBank Holdings, Inc. Common Stock","AMEX","Unknown","Unknown",49019258,4.25,"HIGH",6,false,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"BRIA","BrilliA Inc Class A Ordinary Shares","AMEX","Unknown","Unknown",48693750,1.590000033378601,"HIGH",6,false,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"MCRP","Micropolis AI Robotics Ordinary Shares","AMEX","Unknown","Unknown",48494941,1.3899999856948853,"HIGH",5,false,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP, HIGH_VOLATILITY"
"NRXS","Neuraxis, Inc. Common Stock","AMEX","Unknown","Unknown",48363766,4.539999961853027,"HIGH",9,false,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP, SPIKE_7D, OVERBOUGHT_RSI, HIGH_VOLATILITY"
"COHN","Cohen & Company Inc.","AMEX","Unknown","Unknown",47985291,23.56999969482422,"HIGH",7,false,"yahoo","SMALL_MARKET_CAP, SPIKE_7D, HIGH_VOLATILITY"
"KNRX","KNOREX LTD. Class A Ordinary Shares","AMEX","Unknown","Unknown",47457014,1.559999942779541,"HIGH",6,false,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"AXIL","AXIL Brands, Inc. Common Stock","AMEX","Unknown","Unknown",46830979,6.929999828338623,"HIGH",6,false,"yahoo","SMALL_MARKET_CAP, SPIKE_THEN_DROP, HIGH_VOLATILITY"
"TOON","Kartoon Studios, Inc. Common Stock","AMEX","Unknown","Unknown",46441410,0.7200000286102295,"MEDIUM",4,false,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"APT","Alpha Pro Tech, Ltd. Common Stock","AMEX","Unknown","Unknown",45663469,4.440000057220459,"HIGH",6,false,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"CVM","Cel-Sci Corporation Common Stock","AMEX","Unknown","Unknown",44230004,5.260000228881836,"MEDIUM",3,false,"yahoo","SMALL_MARKET_CAP, HIGH_VOLATILITY"
"BHM","Bluerock Homes Trust, Inc. Class A Common Stock","AMEX","Unknown","Unknown",43283570,10.670000076293945,"HIGH",5,false,"yahoo","SMALL_MARKET_CAP, MICRO_LIQUIDITY, HIGH_VOLATILITY"
"ZDGE","Zedge, Inc. Class B Common Stock","AMEX","Unknown","Unknown",42673148,3.2799999713897705,"HIGH",8,false,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP, SPIKE_THEN_DROP, HIGH_VOLATILITY"
"ATNM","Actinium Pharmaceuticals, Inc. (Delaware) Common Stock","AMEX","Unknown","Unknown",42426412,1.3600000143051147,"MEDIUM",4,false,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"INDO","Indonesia Energy Corporation Limited Ordinary Shares","AMEX","Unknown","Unknown",40756411,2.930000066757202,"HIGH",5,false,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP, HIGH_VOLATILITY"
"MGLD","The Marygold Companies, Inc. Common Stock","AMEX","Unknown","Unknown",37799454,0.8830000162124634,"HIGH",7,false,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY, HIGH_VOLATILITY"
"GNS","Genius Group Limited Ordinary Shares","AMEX","Unknown","Unknown",36992831,0.574999988079071,"MEDIUM",4,false,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"ATCH","AtlasClear Holdings, Inc. Common Stock","AMEX","Unknown","Unknown",36275165,0.25099998712539673,"MEDIUM",4,false,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"INUV","Inuvo, Inc.","AMEX","Unknown","Unknown",36221826,2.4800000190734863,"MEDIUM",4,false,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"ACCS","ACCESS Newswire Inc. Common Stock","AMEX","Unknown","Unknown",35980082,9.300000190734863,"MEDIUM",4,false,"yahoo","SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"INLX","Intellinetics, Inc. Common Stock","AMEX","Unknown","Unknown",35729516,7.980000019073486,"MEDIUM",4,false,"yahoo","SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"MYO","Myomo Inc. Common Stock","AMEX","Unknown","Unknown",34976327,0.9100000262260437,"HIGH",5,false,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP, HIGH_VOLATILITY"
"RGNT","Regentis Biomaterials Ltd. Ordinary Shares","AMEX","Unknown","Unknown",34909008,6.739999771118164,"MEDIUM",2,false,"yahoo","SMALL_MARKET_CAP"
"SIF","SIFCO Industries, Inc. Common Stock","AMEX","Unknown","Unknown",34449179,5.579999923706055,"MEDIUM",4,false,"yahoo","SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"UAVS","AgEagle Aerial Systems, Inc. Common Stock","AMEX","Unknown","Unknown",32611072,0.8100000023841858,"HIGH",5,false,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP, HIGH_VOLATILITY"
"NNVC","NanoViricides, Inc. Common Stock","AMEX","Unknown","Unknown",32443754,1.1299999952316284,"MEDIUM",4,false,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"LGL","LGL Group, Inc. (The) Common Stock","AMEX","Unknown","Unknown",31806338,5.75,"MEDIUM",4,false,"yahoo","SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"VNRX","VolitionRX Limited Common Stock","AMEX","Unknown","Unknown",31388082,0.25999999046325684,"HIGH",5,false,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP, HIGH_VOLATILITY"
"NTIP","Network-1 Technologies, Inc. Common Stock","AMEX","Unknown","Unknown",29893756,1.309999942779541,"HIGH",6,false,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"CCEL","Cryo-Cell International, Inc. Common Stock","AMEX","Unknown","Unknown",27708910,3.440000057220459,"HIGH",6,false,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"VNTG","Vantage Corp Class A Ordinary Shares","AMEX","Unknown","Unknown",27611625,0.8700000047683716,"HIGH",6,false,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"OPTT","Ocean Power Technologies, Inc. Common Stock","AMEX","Unknown","Unknown",26632868,0.30000001192092896,"HIGH",5,false,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP, HIGH_VOLATILITY"
"PTN","Palatin Technologies, Inc. Common Stock","AMEX","Unknown","Unknown",26187142,15.380000114440918,"MEDIUM",3,false,"yahoo","SMALL_MARKET_CAP, HIGH_VOLATILITY"
"IGC","IGC Pharma, Inc. Common Stock","AMEX","Unknown","Unknown",26133123,0.2800000011920929,"MEDIUM",4,false,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"LSF","Laird Superfood, Inc. Common Stock","AMEX","Unknown","Unknown",23724092,2.2200000286102295,"HIGH",5,false,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP, HIGH_VOLATILITY"
"RVP","Retractable Technologies, Inc. Common Stock","AMEX","Unknown","Unknown",23114480,0.7699999809265137,"HIGH",6,false,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"RYDE","Ryde Group Ltd. Class A Ordinary Shares","AMEX","Unknown","Unknown",22960035,0.25999999046325684,"HIGH",12,false,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY, SPIKE_7D, VOLUME_EXPLOSION, HIGH_VOLATILITY"
"LGPS","LogProstyle Inc. Common Shares","AMEX","Unknown","Unknown",22949642,0.9700000286102295,"HIGH",6,false,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"MLSS","Milestone Scientific, Inc. Common Stock","AMEX","Unknown","Unknown",21465693,0.27000001072883606,"HIGH",7,false,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY, HIGH_VOLATILITY"
"JOB","GEE Group Inc. Common Stock","AMEX","Unknown","Unknown",21462116,0.20000000298023224,"HIGH",6,false,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"CHOW","ChowChow Cloud International Holdings Limited Ordinary Shares","AMEX","Unknown","Unknown",21344310,0.6079999804496765,"HIGH",11,false,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP, SPIKE_7D, SPIKE_THEN_DROP, HIGH_VOLATILITY"
"TOPS","TOP Ships, Inc. Common Stock","AMEX","Unknown","Unknown",20866462,4.510000228881836,"HIGH",6,false,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"APUS","Apimeds Pharmaceuticals US, Inc. Common Stock","AMEX","Unknown","Unknown",20624612,1.6399999856948853,"HIGH",5,false,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP, HIGH_VOLATILITY"
"PLAG","Planet Green Holdings Corp. Common Stock","AMEX","Unknown","Unknown",20548144,2.190000057220459,"HIGH",8,false,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP, SPIKE_THEN_DROP, HIGH_VOLATILITY"
"SER","Serina Therapeutics, Inc. Common Stock","AMEX","Unknown","Unknown",20400354,1.9129999876022339,"HIGH",10,false,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY, SPIKE_7D, HIGH_VOLATILITY"
"MI","NFT Limited Class A Ordinary Share","AMEX","Unknown","Unknown",20311252,4.010000228881836,"HIGH",6,false,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"MXC","Mexco Energy Corporation Common Stock","AMEX","Unknown","Unknown",20275860,9.90999984741211,"MEDIUM",4,false,"yahoo","SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"AUST","Austin Gold Corp. Common Shares","AMEX","Unknown","Unknown",20265641,1.4800000190734863,"HIGH",5,false,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP, HIGH_VOLATILITY"
