Symbol,Name,Exchange,Sector,MarketCap,LastPrice,TotalScore,Signals
"VATE","INNOVATE Corp. Common Stock","NYSE","Unknown",61720880,4.519999980926514,7,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY, HIGH_VOLATILITY"
"CLPR","Clipper Realty Inc. Common Stock","NYSE","Unknown",61679806,3.819999933242798,5,"MICROCAP_PRICE, SMALL_MARKET_CAP, OVERBOUGHT_RSI"
"LOCL","Local Bounti Corporation Common Stock","NYSE","Unknown",59979139,2.140000104904175,6,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"PVL","Permianville Royalty Trust Units of Beneficial Interest","NYSE","Unknown",59400000,1.7999999523162842,6,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"TGE","The Generation Essentials Group Class A Ordinary Shares","NYSE","Unknown",49914902,1.0299999713897705,5,"MICROCAP_PRICE, SMALL_MARKET_CAP, HIGH_VOLATILITY"
"GROV","Grove Collaborative Holdings, Inc. Class A Common Stock","NYSE","Unknown",45526421,1.100000023841858,6,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"CULP","Culp, Inc. Common Stock","NYSE","Unknown",45079511,3.559999942779541,6,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"GWH","ESS Tech, Inc. Common Stock","NYSE","Unknown",39344260,1.8799999952316284,5,"MICROCAP_PRICE, SMALL_MARKET_CAP, HIGH_VOLATILITY"
"SST","System1, Inc. Class A Common Stock","NYSE","Unknown",39191878,3.9200000762939453,6,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"WBX","Wallbox N.V. Class A Ordinary Shares","NYSE","Unknown",38207508,2.3399999141693115,6,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"PRT","PermRock Royalty Trust Units of Beneficial Interest","NYSE","Unknown",33942392,2.7899999618530273,7,"MICROCAP_PRICE, SMALL_MARKET_CAP, SPIKE_7D"
"AHT","Ashford Hospitality Trust Inc Common Stock","NYSE","Unknown",27313126,4.260000228881836,5,"MICROCAP_PRICE, SMALL_MARKET_CAP, HIGH_VOLATILITY"
"FEDU","Four Seasons Education (Cayman) Inc. American Depositary Shares, each ADS representing 10 ordinary shares","NYSE","Unknown",27007693,11.949999809265137,5,"SMALL_MARKET_CAP, MICRO_LIQUIDITY, HIGH_VOLATILITY"
"NTZ","Natuzzi, S.p.A.","NYSE","Unknown",25994477,2.359999895095825,6,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"FENG","Phoenix New Media Limited American Depositary Shares, each representing 48 Class A ordinary shares.","NYSE","Unknown",20057996,1.6699999570846558,6,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"EQS","Equus Total Return, Inc. Common Stock","NYSE","Unknown",19760082,1.409999966621399,6,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"TSE","Trinseo PLC Ordinary Shares","NYSE","Unknown",17888814,0.4970000088214874,5,"MICROCAP_PRICE, SMALL_MARKET_CAP, HIGH_VOLATILITY"
"MOGU","MOGU Inc. American Depositary Shares (each  representing 25 Class A Ordinary Shares)","NYSE","Unknown",17409855,2.130000114440918,6,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"CCM","Concord Medical Services Holdings Limited American Depositary Shares (Each represents thirty (30) Class A ordinary shares)","NYSE","Unknown",16759051,3.859999895095825,6,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"NINE","Nine Energy Service, Inc. Common Stock","NYSE","Unknown",14990015,0.34599998593330383,5,"MICROCAP_PRICE, SMALL_MARKET_CAP, HIGH_VOLATILITY"
"ALUR","Allurion Technologies, Inc. Common Stock","NYSE","Unknown",11392981,1.2300000190734863,6,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"SOS","SOS Limited Class A Ordinary Shares","NYSE","Unknown",9443485,1.3899999856948853,13,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY, SPIKE_7D, SPIKE_THEN_DROP, HIGH_VOLATILITY"
"MTR","Mesa Royalty Trust Common Stock","NYSE","Unknown",8050709,4.320000171661377,6,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"SLAI","SOLAI Limited American Depositary Shares (each representing one hundred (100) Class A Ordinary Shares)","NYSE","Unknown",7149598,0.6700000166893005,9,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY, SPIKE_7D"
"SRXH","SRX Health Solutions, Inc. Common Stock","AMEX","Unknown",630882915,0.2280000001192093,6,"MICROCAP_PRICE, SPIKE_7D, HIGH_VOLATILITY"
"FLYX","flyExclusive, Inc. Class A Common Stock","AMEX","Unknown",331626315,4.110000133514404,8,"MICROCAP_PRICE, MICRO_LIQUIDITY, SPIKE_7D, HIGH_VOLATILITY"
"TII","Titan Mining Corporation Common Shares","AMEX","Unknown",270809722,2.9600000381469727,10,"MICROCAP_PRICE, SMALL_MARKET_CAP, VOLUME_EXPLOSION, SPIKE_THEN_DROP, HIGH_VOLATILITY"
"PLG","Platinum Group Metals Ltd. Ordinary Shares (Canada)","AMEX","Unknown",265667827,2.359999895095825,5,"MICROCAP_PRICE, SMALL_MARKET_CAP, HIGH_VOLATILITY"
"VGZ","Vista Gold Corp Common Stock","AMEX","Unknown",248631943,1.9700000286102295,5,"MICROCAP_PRICE, SMALL_MARKET_CAP, HIGH_VOLATILITY"
"CATX","Perspective Therapeutics, Inc. Common Stock","AMEX","Unknown",204429473,2.75,5,"MICROCAP_PRICE, SMALL_MARKET_CAP, HIGH_VOLATILITY"
"MRT","Marti Technologies, Inc. Class A Ordinary Shares","AMEX","Unknown",180699131,2.369999885559082,7,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY, HIGH_VOLATILITY"
"GTE","Gran Tierra Energy Inc. Common Stock","AMEX","Unknown",149625296,4.239999771118164,5,"MICROCAP_PRICE, SMALL_MARKET_CAP, HIGH_VOLATILITY"
"KULR","KULR Technology Group, Inc. Common Stock","AMEX","Unknown",135218800,2.9600000381469727,5,"MICROCAP_PRICE, SMALL_MARKET_CAP, HIGH_VOLATILITY"
"JMG","JM Group Limited Ordinary Shares","AMEX","Unknown",118302500,5.989999771118164,6,"SMALL_MARKET_CAP, SPIKE_THEN_DROP, HIGH_VOLATILITY"
"EP","Empire Petroleum Corporation Common Stock","AMEX","Unknown",105961635,3.0399999618530273,6,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"LPA","Logistic Properties of the Americas Ordinary Shares","AMEX","Unknown",99817610,2.7300000190734863,6,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"WWR","Westwater Resources, Inc. Common Stock","AMEX","Unknown",88492098,0.75,5,"MICROCAP_PRICE, SMALL_MARKET_CAP, HIGH_VOLATILITY"
"NSRX","Nasus Pharma Ltd. Ordinary Shares","AMEX","Unknown",82441491,9.149999618530273,8,"SMALL_MARKET_CAP, MICRO_LIQUIDITY, VOLUME_EXPLOSION, OVERBOUGHT_RSI, HIGH_VOLATILITY"
"AGIG","Abundia Global Impact Group Inc. Common stock","AMEX","Unknown",73098196,1.9800000190734863,5,"MICROCAP_PRICE, SMALL_MARKET_CAP, HIGH_VOLATILITY"
"BURU","Nuburu, Inc. Common Stock","AMEX","Unknown",69727585,0.1589999943971634,7,"MICROCAP_PRICE, SMALL_MARKET_CAP, SPIKE_7D"
"GPUS","Hyperscale Data, Inc. Common Stock","AMEX","Unknown",63854729,0.18000000715255737,7,"MICROCAP_PRICE, SMALL_MARKET_CAP, SPIKE_7D"
"MPU","Mega Matrix Inc. Class A Ordinary Shares","AMEX","Unknown",61711771,0.9100000262260437,5,"MICROCAP_PRICE, SMALL_MARKET_CAP, HIGH_VOLATILITY"
"TRT","Trio-Tech International Common Stock","AMEX","Unknown",57601348,13.239999771118164,7,"SMALL_MARKET_CAP, SPIKE_7D, OVERBOUGHT_RSI, HIGH_VOLATILITY"
"MAIA","MAIA Biotechnology, Inc. Common Stock","AMEX","Unknown",56659430,1.5299999713897705,8,"MICROCAP_PRICE, SMALL_MARKET_CAP, SPIKE_7D, HIGH_VOLATILITY"
"PED","Pedevco Corp. Common Stock","AMEX","Unknown",53481285,0.5600000023841858,6,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"IBO","Impact BioMedical, Inc. Common Stock","AMEX","Unknown",52833722,0.5049999952316284,10,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY, SPIKE_THEN_DROP, HIGH_VOLATILITY"
"ZONE","CleanCore Solutions Inc. Class B Common Stock","AMEX","Unknown",52340346,0.25999999046325684,5,"MICROCAP_PRICE, SMALL_MARKET_CAP, HIGH_VOLATILITY"
"CVU","CPI Aerostructures, Inc. Common Stock","AMEX","Unknown",52213586,3.9600000381469727,5,"MICROCAP_PRICE, SMALL_MARKET_CAP, OVERBOUGHT_RSI"
"OTH","Off The Hook YS Inc. Common Stock","AMEX","Unknown",49637500,2.0899999141693115,5,"MICROCAP_PRICE, SMALL_MARKET_CAP, HIGH_VOLATILITY"
"OPHC","OptimumBank Holdings, Inc. Common Stock","AMEX","Unknown",49019258,4.25,6,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"BRIA","BrilliA Inc Class A Ordinary Shares","AMEX","Unknown",48693750,1.590000033378601,6,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"MCRP","Micropolis AI Robotics Ordinary Shares","AMEX","Unknown",48494941,1.3899999856948853,5,"MICROCAP_PRICE, SMALL_MARKET_CAP, HIGH_VOLATILITY"
"NRXS","Neuraxis, Inc. Common Stock","AMEX","Unknown",48363766,4.539999961853027,9,"MICROCAP_PRICE, SMALL_MARKET_CAP, SPIKE_7D, OVERBOUGHT_RSI, HIGH_VOLATILITY"
"COHN","Cohen & Company Inc.","AMEX","Unknown",47985291,23.56999969482422,7,"SMALL_MARKET_CAP, SPIKE_7D, HIGH_VOLATILITY"
"KNRX","KNOREX LTD. Class A Ordinary Shares","AMEX","Unknown",47457014,1.559999942779541,6,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"AXIL","AXIL Brands, Inc. Common Stock","AMEX","Unknown",46830979,6.929999828338623,6,"SMALL_MARKET_CAP, SPIKE_THEN_DROP, HIGH_VOLATILITY"
"APT","Alpha Pro Tech, Ltd. Common Stock","AMEX","Unknown",45663469,4.440000057220459,6,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"BHM","Bluerock Homes Trust, Inc. Class A Common Stock","AMEX","Unknown",43283570,10.670000076293945,5,"SMALL_MARKET_CAP, MICRO_LIQUIDITY, HIGH_VOLATILITY"
"ZDGE","Zedge, Inc. Class B Common Stock","AMEX","Unknown",42673148,3.2799999713897705,8,"MICROCAP_PRICE, SMALL_MARKET_CAP, SPIKE_THEN_DROP, HIGH_VOLATILITY"
"INDO","Indonesia Energy Corporation Limited Ordinary Shares","AMEX","Unknown",40756411,2.930000066757202,5,"MICROCAP_PRICE, SMALL_MARKET_CAP, HIGH_VOLATILITY"
"MGLD","The Marygold Companies, Inc. Common Stock","AMEX","Unknown",37799454,0.8830000162124634,7,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY, HIGH_VOLATILITY"
"MYO","Myomo Inc. Common Stock","AMEX","Unknown",34976327,0.9100000262260437,5,"MICROCAP_PRICE, SMALL_MARKET_CAP, HIGH_VOLATILITY"
"UAVS","AgEagle Aerial Systems, Inc. Common Stock","AMEX","Unknown",32611072,0.8100000023841858,5,"MICROCAP_PRICE, SMALL_MARKET_CAP, HIGH_VOLATILITY"
"VNRX","VolitionRX Limited Common Stock","AMEX","Unknown",31388082,0.25999999046325684,5,"MICROCAP_PRICE, SMALL_MARKET_CAP, HIGH_VOLATILITY"
"NTIP","Network-1 Technologies, Inc. Common Stock","AMEX","Unknown",29893756,1.309999942779541,6,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"CCEL","Cryo-Cell International, Inc. Common Stock","AMEX","Unknown",27708910,3.440000057220459,6,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"VNTG","Vantage Corp Class A Ordinary Shares","AMEX","Unknown",27611625,0.8700000047683716,6,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"OPTT","Ocean Power Technologies, Inc. Common Stock","AMEX","Unknown",26632868,0.30000001192092896,5,"MICROCAP_PRICE, SMALL_MARKET_CAP, HIGH_VOLATILITY"
"LSF","Laird Superfood, Inc. Common Stock","AMEX","Unknown",23724092,2.2200000286102295,5,"MICROCAP_PRICE, SMALL_MARKET_CAP, HIGH_VOLATILITY"
"RVP","Retractable Technologies, Inc. Common Stock","AMEX","Unknown",23114480,0.7699999809265137,6,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"RYDE","Ryde Group Ltd. Class A Ordinary Shares","AMEX","Unknown",22960035,0.25999999046325684,12,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY, SPIKE_7D, VOLUME_EXPLOSION, HIGH_VOLATILITY"
"LGPS","LogProstyle Inc. Common Shares","AMEX","Unknown",22949642,0.9700000286102295,6,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"MLSS","Milestone Scientific, Inc. Common Stock","AMEX","Unknown",21465693,0.27000001072883606,7,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY, HIGH_VOLATILITY"
"JOB","GEE Group Inc. Common Stock","AMEX","Unknown",21462116,0.20000000298023224,6,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"CHOW","ChowChow Cloud International Holdings Limited Ordinary Shares","AMEX","Unknown",21344310,0.6079999804496765,11,"MICROCAP_PRICE, SMALL_MARKET_CAP, SPIKE_7D, SPIKE_THEN_DROP, HIGH_VOLATILITY"
"TOPS","TOP Ships, Inc. Common Stock","AMEX","Unknown",20866462,4.510000228881836,6,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"APUS","Apimeds Pharmaceuticals US, Inc. Common Stock","AMEX","Unknown",20624612,1.6399999856948853,5,"MICROCAP_PRICE, SMALL_MARKET_CAP, HIGH_VOLATILITY"
"PLAG","Planet Green Holdings Corp. Common Stock","AMEX","Unknown",20548144,2.190000057220459,8,"MICROCAP_PRICE, SMALL_MARKET_CAP, SPIKE_THEN_DROP, HIGH_VOLATILITY"
"SER","Serina Therapeutics, Inc. Common Stock","AMEX","Unknown",20400354,1.9129999876022339,10,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY, SPIKE_7D, HIGH_VOLATILITY"
"MI","NFT Limited Class A Ordinary Share","AMEX","Unknown",20311252,4.010000228881836,6,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"AUST","Austin Gold Corp. Common Shares","AMEX","Unknown",20265641,1.4800000190734863,5,"MICROCAP_PRICE, SMALL_MARKET_CAP, HIGH_VOLATILITY"
"MYND","Mynd.ai, Inc. American Depositary Shares","AMEX","Unknown",19948081,0.43700000643730164,8,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY, VOLUME_EXPLOSION"
"EONR","EON Resources Inc. Class A Common Stock","AMEX","Unknown",19192841,0.3840000033378601,5,"MICROCAP_PRICE, SMALL_MARKET_CAP, HIGH_VOLATILITY"
"BATL","Battalion Oil Corporation Common Stock","AMEX","Unknown",18595916,1.1299999952316284,6,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"BGI","Birks Group Inc. Common Stock","AMEX","Unknown",17635218,0.8999999761581421,6,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"ROLR","High Roller Technologies, Inc. Common Stock","AMEX","Unknown",17504873,2.059999942779541,10,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY, SPIKE_7D, HIGH_VOLATILITY"
"AZTR","Azitra Inc Common Stock","AMEX","Unknown",16564032,0.26499998569488525,6,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"TOPP","Toppoint Holdings Inc. Common Stock","AMEX","Unknown",15686840,0.8090000152587891,6,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"KAPA","Kairos Pharma, Ltd. Common Stock","AMEX","Unknown",14783161,0.7099999785423279,7,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY, HIGH_VOLATILITY"
"AIRI","Air Industries Group Common Stock","AMEX","Unknown",14661635,3.069999933242798,10,"MICROCAP_PRICE, SMALL_MARKET_CAP, VOLUME_EXPLOSION, SPIKE_THEN_DROP, HIGH_VOLATILITY"
"PMNT","Perfect Moment Ltd. Common Stock","AMEX","Unknown",14648802,0.41600000858306885,6,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"BRN","Barnwell Industries, Inc. Common Stock","AMEX","Unknown",13917251,1.1100000143051147,6,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"AMS","American Shared Hospital Services Common Stock","AMEX","Unknown",13805730,2.109999895095825,6,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"AEON","AEON Biopharma, Inc. Class A Common Stock","AMEX","Unknown",13316492,1.100000023841858,6,"MICROCAP_PRICE, SMALL_MARKET_CAP, OVERBOUGHT_RSI, HIGH_VOLATILITY"
"IHT","InnSuites Hospitality Trust Shares of Beneficial Interest","AMEX","Unknown",12333557,1.340000033378601,6,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"YCBD","cbdMD, Inc. Common Stock","AMEX","Unknown",12095204,1.350000023841858,8,"MICROCAP_PRICE, SMALL_MARKET_CAP, SPIKE_THEN_DROP, HIGH_VOLATILITY"
"TOVX","Theriva Biologics, Inc. Common Stock","AMEX","Unknown",10504052,0.20999999344348907,7,"MICROCAP_PRICE, SMALL_MARKET_CAP, VOLUME_EXPLOSION, HIGH_VOLATILITY"
"AWX","Avalon Holdings Corporation Common Stock","AMEX","Unknown",10489469,2.690000057220459,6,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"TMDE","TMD Energy Limited Ordinary Shares","AMEX","Unknown",10015125,0.42500001192092896,10,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY, SPIKE_7D, HIGH_VOLATILITY"
"MWG","Multi Ways Holdings Limited Class A Ordinary Shares","AMEX","Unknown",8872446,0.26600000262260437,10,"MICROCAP_PRICE, SMALL_MARKET_CAP, VOLUME_EXPLOSION, SPIKE_THEN_DROP, HIGH_VOLATILITY"
"DSS","DSS, Inc. Common Stock","AMEX","Unknown",8436038,0.9279999732971191,6,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"CLDI","Calidi Biotherapeutics, Inc. Common Stock","AMEX","Unknown",8386234,1.1699999570846558,6,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"DDC","DDC Enterprise Limited Class A Ordinary Shares","AMEX","Unknown",8302805,2.049999952316284,5,"MICROCAP_PRICE, SMALL_MARKET_CAP, HIGH_VOLATILITY"
"MSN","Emerson Radio Corporation Common Stock","AMEX","Unknown",7994103,0.3799999952316284,6,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"AMBO","Ambow Education Holding Ltd. American Depository Shares (each representing twenty (20) Class A Ordinary Shares)","AMEX","Unknown",7883598,2.759999990463257,6,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"AMZE","Amaze Holdings, Inc. Common Stock","AMEX","Unknown",7577890,0.3799999952316284,5,"MICROCAP_PRICE, SMALL_MARKET_CAP, HIGH_VOLATILITY"
"TPET","Trio Petroleum Corp. Common Stock","AMEX","Unknown",6702034,0.7940000295639038,5,"MICROCAP_PRICE, SMALL_MARKET_CAP, HIGH_VOLATILITY"
"MITQ","Moving iMage Technologies, Inc. Common Stock","AMEX","Unknown",6569169,0.6610000133514404,6,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"NCL","Northann Corp. Common Stock","AMEX","Unknown",6211142,0.27300000190734863,10,"MICROCAP_PRICE, SMALL_MARKET_CAP, VOLUME_EXPLOSION, SPIKE_THEN_DROP, HIGH_VOLATILITY"
"CPHI","China Pharma Holdings, Inc. Common Stock","AMEX","Unknown",6076622,1.2100000381469727,6,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"BQ","Boqii Holding Limited Class A Ordinary Shares","AMEX","Unknown",5845616,2.0299999713897705,8,"MICROCAP_PRICE, SMALL_MARKET_CAP, SPIKE_THEN_DROP, HIGH_VOLATILITY"
"SYNX","Silynxcom Ltd. Ordinary Shares","AMEX","Unknown",5657071,1.0700000524520874,8,"MICROCAP_PRICE, SMALL_MARKET_CAP, SPIKE_7D, HIGH_VOLATILITY"
"SOAR","Volato Group, Inc. Class A Common Stock","AMEX","Unknown",4780759,0.6399999856948853,10,"MICROCAP_PRICE, SMALL_MARKET_CAP, SPIKE_7D, VOLUME_EXPLOSION, HIGH_VOLATILITY"
"GBR","New Concept Energy, Inc Common Stock","AMEX","Unknown",3833555,0.75,6,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"HCWC","Healthy Choice Wellness Corp. Class A Common Stock","AMEX","Unknown",3781503,0.25099998712539673,7,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY, HIGH_VOLATILITY"
"MTNB","Matinas Biopharma Holdings, Inc. Common Stock","AMEX","Unknown",3754028,0.5860000252723694,7,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY, HIGH_VOLATILITY"
"ITP","IT Tech Packaging, Inc. Common Stock","AMEX","Unknown",3710337,0.2199999988079071,6,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"OGEN","Oragenics Inc. Common Stock","AMEX","Unknown",3264552,0.7799999713897705,6,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"AIM","AIM ImmunoTech Inc. Common Stock","AMEX","Unknown",3224019,1.1299999952316284,6,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"VTAK","Catheter Precision, Inc. Common Stock","AMEX","Unknown",3053126,1.8300000429153442,7,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY, HIGH_VOLATILITY"
"PW","Power REIT (MD) Common Stock","AMEX","Unknown",2966970,0.8799999952316284,5,"MICROCAP_PRICE, SMALL_MARKET_CAP, HIGH_VOLATILITY"
"PHGE","BiomX Inc. COmmon Stock","AMEX","Unknown",2854817,1.8700000047683716,5,"MICROCAP_PRICE, SMALL_MARKET_CAP, HIGH_VOLATILITY"
"DXF","Eason Technology Limited American Depositary Shares (each representing sixty-thousand (60,000) Ordinary Shares)","AMEX","Unknown",2123556,1.5299999713897705,10,"MICROCAP_PRICE, SMALL_MARKET_CAP, MICRO_LIQUIDITY, SPIKE_7D, HIGH_VOLATILITY"
"CANF","Can-Fite Biopharma Ltd Sponsored ADR (Israel)","AMEX","Unknown",2070618,0.20000000298023224,5,"MICROCAP_PRICE, SMALL_MARKET_CAP, HIGH_VOLATILITY"
"SBEV","Splash Beverage Group, Inc. (NV) Common Stock","AMEX","Unknown",1914552,0.6899999976158142,8,"MICROCAP_PRICE, SMALL_MARKET_CAP, SPIKE_7D, HIGH_VOLATILITY"
"PAPL","Pineapple Financial Inc. Common Stock","AMEX","Unknown",1897777,1.409999966621399,11,"MICROCAP_PRICE, SMALL_MARKET_CAP, SPIKE_7D, SPIKE_THEN_DROP, HIGH_VOLATILITY"
"REED","Reed's, Inc. Common Stock","AMEX","Unknown",,2.0999999046325684,8,"MICROCAP_PRICE, MICRO_LIQUIDITY, SPIKE_7D, HIGH_VOLATILITY"
