Symbol,Name,Exchange,Sector,MarketCap,LastPrice,TotalScore,DataSource,Signals
"ARL","American Realty Investors, Inc. Common Stock","NYSE","Unknown",259401811,16.059999465942383,4,"yahoo","SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"SEG","Seaport Entertainment Group Inc. Common Stock","NYSE","Unknown",251772354,19.770000457763672,2,"yahoo","SMALL_MARKET_CAP"
"TG","Tredegar Corporation Common Stock","NYSE","Unknown",250658776,7.179999828338623,2,"yahoo","SMALL_MARKET_CAP"
"NREF","NexPoint Real Estate Finance, Inc. Common Stock","NYSE","Unknown",249523338,14.079999923706055,2,"yahoo","SMALL_MARKET_CAP"
"VPV","Invesco Pennsylvania Value Municipal Income Trust Common Stock (DE)","NYSE","Unknown",249257030,10.460000038146973,2,"yahoo","SMALL_MARKET_CAP"
"SLQT","SelectQuote, Inc. Common Stock","NYSE","Unknown",248120159,1.409999966621399,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"CIA","Citizens, Inc. Class A Common Stock ($1.00 Par)","NYSE","Unknown",242933776,4.829999923706055,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"WTI","W&T Offshore, Inc. Common Stock","NYSE","Unknown",242506875,1.6299999952316284,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"BKKT","Bakkt Holdings, Inc. Class A Common Stock","NYSE","Unknown",241345877,10.039999961853027,2,"yahoo","SMALL_MARKET_CAP"
"PINE","Alpine Income Property Trust, Inc. Common Stock","NYSE","Unknown",236833149,16.719999313354492,2,"yahoo","SMALL_MARKET_CAP"
"XYF","X Financial American Depositary Shares, each representing six Class A Ordinary Shares","NYSE","Unknown",236372606,5.599999904632568,2,"yahoo","SMALL_MARKET_CAP"
"MEI","Methode Electronics, Inc. Common Stock","NYSE","Unknown",235110773,6.639999866485596,2,"yahoo","SMALL_MARKET_CAP"
"ASPN","Aspen Aerogels, Inc. Common Stock","NYSE","Unknown",233891239,2.8299999237060547,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"DDD","3D Systems Corporation Common Stock","NYSE","Unknown",227866285,1.7699999809265137,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"CBNA","Chain Bridge Bancorp, Inc. Class A Common Stock","NYSE","Unknown",227301341,34.63999938964844,2,"yahoo","SMALL_MARKET_CAP"
"TRAK","ReposiTrak, Inc. Common Stock","NYSE","Unknown",226228188,12.369999885559082,2,"yahoo","SMALL_MARKET_CAP"
"VTN","Invesco Trust for Investment Grade New York Municipals Common Stock","NYSE","Unknown",224283618,11.510000228881836,2,"yahoo","SMALL_MARKET_CAP"
"MFM","MFS Municipal Income Trust Common Stock","NYSE","Unknown",223648836,5.429999828338623,2,"yahoo","SMALL_MARKET_CAP"
"HBB","Hamilton Beach Brands Holding Company Class A Common Stock","NYSE","Unknown",221139850,16.450000762939453,2,"yahoo","SMALL_MARKET_CAP"
"EICA","Eagle Point Income Company Inc. 5.00% Series A Term Preferred Stock due 2026","NYSE","Unknown",219228538,24.610000610351562,4,"yahoo","SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"OMI","Owens & Minor, Inc. Common Stock","NYSE","Unknown",216570463,2.799999952316284,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"AOMR","Angel Oak Mortgage REIT, Inc. Common Stock","NYSE","Unknown",214509841,8.609999656677246,2,"yahoo","SMALL_MARKET_CAP"
"DOUG","Douglas Elliman Inc. Common Stock","NYSE","Unknown",210500959,2.369999885559082,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"JELD","JELD-WEN Holding, Inc. Common Stock","NYSE","Unknown",210157087,2.4600000381469727,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"TFSA","Terra Income Fund 6, LLC 7.00% Notes due 2026","NYSE","Unknown",209959558,24.8799991607666,4,"yahoo","SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"GPJA","Georgia Power Company Series 2017A 5.00% Junior Subordinated Notes due October 1, 2077","NYSE","Unknown",207457600,22.399999618530273,2,"yahoo","SMALL_MARKET_CAP"
"JILL","J. Jill, Inc. Common Stock","NYSE","Unknown",207382643,13.720000267028809,2,"yahoo","SMALL_MARKET_CAP"
"FC","Franklin Covey Company Common Stock","NYSE","Unknown",203974861,16.780000686645508,2,"yahoo","SMALL_MARKET_CAP"
"ETX","Eaton Vance Municipal Income 2028 Term Trust Common Shares of Beneficial Interest","NYSE","Unknown",203548677,18.700000762939453,2,"yahoo","SMALL_MARKET_CAP"
"SPCE","Virgin Galactic Holdings, Inc. Common Stock","NYSE","Unknown",202872786,3.2100000381469727,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"FT","Franklin Universal Trust Common Stock","NYSE","Unknown",201055152,8,2,"yahoo","SMALL_MARKET_CAP"
"BMEZ","BlackRock Health Sciences Term Trust Common Shares of Beneficial Interest","NYSE","Unknown",200661921,15.050000190734863,2,"yahoo","SMALL_MARKET_CAP"
"EARN","Ellington Credit Company Common Shares of Beneficial Interest","NYSE","Unknown",197936958,5.269999980926514,2,"yahoo","SMALL_MARKET_CAP"
"UIS","Unisys Corporation New Common Stock","NYSE","Unknown",196804853,2.759999990463257,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"BHR","Braemar Hotels & Resorts Inc. Common Stock","NYSE","Unknown",195789770,2.869999885559082,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"NRDY","Nerdy Inc. Class A Common Stock","NYSE","Unknown",194827410,1.0399999618530273,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"DSX","Diana Shipping inc. common stock","NYSE","Unknown",192174649,1.659999966621399,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"FOA","Finance of America Companies Inc. Class A Common Stock","NYSE","Unknown",191049826,24.209999084472656,2,"yahoo","SMALL_MARKET_CAP"
"AMPY","Amplify Energy Corp. Common Stock","NYSE","Unknown",184975306,4.570000171661377,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"PERF","Perfect Corp. Class A Ordinary Share","NYSE","Unknown",184346095,1.809999942779541,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"SRG","Seritage Growth Properties Class A Common Stock","NYSE","Unknown",183054973,3.25,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"ZVIA","Zevia PBC Class A Common Stock","NYSE","Unknown",174009254,2.319999933242798,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"MPV","Barings Participation Investors Common Stock","NYSE","Unknown",168461013,15.890000343322754,2,"yahoo","SMALL_MARKET_CAP"
"PIM","Putnam Master Intermediate Income Trust Common Stock","NYSE","Unknown",167846336,3.3399999141693115,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"GRX","The Gabelli Healthcare & Wellness Trust Common Shares of Beneficial Interest","NYSE","Unknown",164605330,9.630000114440918,2,"yahoo","SMALL_MARKET_CAP"
"GHI","Greystone Housing Impact Investors LP Beneficial Unit Certificates representing assignments of limited partnership interests","NYSE","Unknown",162483101,6.889999866485596,2,"yahoo","SMALL_MARKET_CAP"
"SMHI","SEACOR Marine Holdings Inc. Common Stock","NYSE","Unknown",162397079,6.019999980926514,2,"yahoo","SMALL_MARKET_CAP"
"SRI","Stoneridge, Inc. Common Stock","NYSE","Unknown",162218030,5.789999961853027,2,"yahoo","SMALL_MARKET_CAP"
"WHG","Westwood Holdings Group Inc Common Stock","NYSE","Unknown",161913917,17.209999084472656,2,"yahoo","SMALL_MARKET_CAP"
"HKD","AMTD Digital Inc. American Depositary Shares (every five of which represent two Class A Ordinary Shares)","NYSE","Unknown",160228243,1.2699999809265137,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"CHPT","ChargePoint Holdings, Inc. Common Stock","NYSE","Unknown",157056511,6.639999866485596,2,"yahoo","SMALL_MARKET_CAP"
"BIPI","BIP Bermuda Holdings I Limited 5.125% Perpetual Subordinated Notes","NYSE","Unknown",156653157,16.530000686645508,2,"yahoo","SMALL_MARKET_CAP"
"ACR","ACRES Commercial Realty Corp. Common Stock","NYSE","Unknown",155476411,21.34000015258789,2,"yahoo","SMALL_MARKET_CAP"
"RMAX","RE/MAX Holdings, Inc. Class A Common Stock","NYSE","Unknown",152227742,7.590000152587891,2,"yahoo","SMALL_MARKET_CAP"
"VLN","Valens Semiconductor Ltd. Ordinary Shares","NYSE","Unknown",150120500,1.4199999570846558,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"ALTG","Alta Equipment Group Inc. Class A Common Stock","NYSE","Unknown",148282302,4.599999904632568,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"COOK","Traeger, Inc. Common Stock","NYSE","Unknown",147988422,1.0800000429153442,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"MDV","Modiv Industrial, Inc. Class C Common Stock","NYSE","Unknown",147857207,14.390000343322754,2,"yahoo","SMALL_MARKET_CAP"
"FF","FutureFuel Corp.  Common shares","NYSE","Unknown",139732345,3.190000057220459,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"DLNG","Dynagas LNG Partners LP Common Units","NYSE","Unknown",138275238,3.7699999809265137,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"GNT","GAMCO Natural Resources, Gold & Income Trust","NYSE","Unknown",137642021,7.449999809265137,2,"yahoo","SMALL_MARKET_CAP"
"JHS","John Hancock Income Securities Trust Common Stock","NYSE","Unknown",136381510,11.710000038146973,2,"yahoo","SMALL_MARKET_CAP"
"TBI","TrueBlue, Inc. Common Stock","NYSE","Unknown",136224579,4.550000190734863,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"GGZ","Gabelli Global Small and Mid Cap Value Trust (The) Common Shares of Beneficial Interest","NYSE","Unknown",133079505,15,2,"yahoo","SMALL_MARKET_CAP"
"NXG","NXG NextGen Infrastructure Income Fund Common Shares of Beneficial Interest","NYSE","Unknown",131386557,50.5,2,"yahoo","SMALL_MARKET_CAP"
"SRL","Scully Royalty Ltd.","NYSE","Unknown",130185301,8.550000190734863,4,"yahoo","SMALL_MARKET_CAP, OVERBOUGHT_RSI, HIGH_VOLATILITY"
"ONL","Orion Properties Inc. Common Stock","NYSE","Unknown",127271073,2.259999990463257,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"STEM","Stem, Inc. Class A Common Stock","NYSE","Unknown",126272630,15.050000190734863,3,"yahoo","SMALL_MARKET_CAP, HIGH_VOLATILITY"
"MHNC","Maiden Holdings North America, Ltd. 7.75% Notes due 2043","NYSE","Unknown",122322699,15.800000190734863,4,"yahoo","SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"JHI","John Hancock Investors Trust Common Stock","NYSE","Unknown",119537957,13.670000076293945,2,"yahoo","SMALL_MARKET_CAP"
"MED","MEDIFAST INC Common Stock","NYSE","Unknown",117386796,10.680000305175781,2,"yahoo","SMALL_MARKET_CAP"
"CXE","MFS High Income Municipal Trust Common Stock","NYSE","Unknown",116645360,3.700000047683716,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"GGT","Gabelli Multi-Media Trust, Inc. (The) Common Stock","NYSE","Unknown",115650154,4.199999809265137,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"AKA","a.k.a. Brands Holding Corp. Common Stock","NYSE","Unknown",114914533,10.699999809265137,4,"yahoo","SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"GPMT","Granite Point Mortgage Trust Inc. Common Stock","NYSE","Unknown",113773762,2.4000000953674316,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"AVD","American Vanguard Corporation Common Stock ($0.10 Par Value)","NYSE","Unknown",108748295,3.819999933242798,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"BARK","BARK, Inc. Class A Common Stock","NYSE","Unknown",103384434,0.6029999852180481,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"EIC","Eagle Point Income Company Inc. Common Stock","NYSE","Unknown",101641512,11.40999984741211,2,"yahoo","SMALL_MARKET_CAP"
"CHGG","Chegg, Inc. Common Stock","NYSE","Unknown",101623990,0.9300000071525574,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"MHLA","Maiden Holdings, Ltd. 6.625% Notes due 2046","NYSE","Unknown",100645259,13,2,"yahoo","SMALL_MARKET_CAP"
"AXR","AMREP Corporation Common Stock","NYSE","Unknown",99737741,18.799999237060547,4,"yahoo","SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"CMU","MFS Municipal Income Trust Common Stock","NYSE","Unknown",99421852,3.509999990463257,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"MGF","MFS Government Markets Income Trust Common Stock","NYSE","Unknown",98607114,3.0299999713897705,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"CURV","Torrid Holdings Inc. Common Stock","NYSE","Unknown",97054288,0.9779999852180481,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"CHMI","Cherry Hill Mortgage Investment Corporation Common Stock","NYSE","Unknown",93685822,2.549999952316284,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"SPRU","Spruce Power Holding Corporation Class A Common Stock","NYSE","Unknown",92479513,5.090000152587891,2,"yahoo","SMALL_MARKET_CAP"
"EVF","Eaton Vance Senior Income Trust Common Stock","NYSE","Unknown",92429782,5.269999980926514,2,"yahoo","SMALL_MARKET_CAP"
"MX","Magnachip Semiconductor Corporation Common Stock","NYSE","Unknown",91753649,2.549999952316284,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"RMI","RiverNorth Opportunistic Municipal Income Fund, Inc. Common Stock","NYSE","Unknown",91201465,14.3100004196167,2,"yahoo","SMALL_MARKET_CAP"
"PEW","GrabAGun Digital Holdings Inc. Common Stock","NYSE","Unknown",90347925,3.009999990463257,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"RFM","RiverNorth Flexible Municipal Income Fund, Inc. Common Stock","NYSE","Unknown",85422345,13.970000267028809,2,"yahoo","SMALL_MARKET_CAP"
"TSQ","Townsquare Media, Inc. Class A Common Stock","NYSE","Unknown",84607566,5.139999866485596,2,"yahoo","SMALL_MARKET_CAP"
"NXC","Nuveen California Select Tax-Free Income Portfolio Common Stock","NYSE","Unknown",83963656,13.199999809265137,2,"yahoo","SMALL_MARKET_CAP"
"RGT","Royce Global Trust, Inc. Common Stock","NYSE","Unknown",82159623,13.109999656677246,2,"yahoo","SMALL_MARKET_CAP"
"SKIL","Skillsoft Corp. Class A Common Stock","NYSE","Unknown",81454190,9.300000190734863,3,"yahoo","SMALL_MARKET_CAP, HIGH_VOLATILITY"
"DTF","DTF Tax-Free Income 2028 Term Fund Inc. Common Stock","NYSE","Unknown",80277655,11.420000076293945,4,"yahoo","SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"STG","Sunlands Technology Group American Depositary Shares, representing Class A ordinary shares","NYSE","Unknown",80016188,5.920000076293945,4,"yahoo","SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"GCV","Gabelli Convertible and Income Securities Fund, Inc. (The) Common Stock","NYSE","Unknown",79016120,4.150000095367432,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"KORE","KORE Group Holdings, Inc. Common Stock","NYSE","Unknown",74018534,4.21999979019165,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"LFT","Lument Finance Trust, Inc. Common Stock","NYSE","Unknown",73834551,1.409999966621399,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"DHX","DHI Group, Inc. Common Stock","NYSE","Unknown",73093392,1.5499999523162842,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"CXH","MFS Investment Grade Municipal Trust Common Stock","NYSE","Unknown",72426448,7.949999809265137,2,"yahoo","SMALL_MARKET_CAP"
"GCTS","GCT Semiconductor Holding, Inc. Common Stock","NYSE","Unknown",68519470,1.2000000476837158,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"SKLZ","Skillz Inc. Class A Common Stock","NYSE","Unknown",65116040,4.309999942779541,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"SQNS","Sequans Communications S.A. American Depositary Shares (each representing one hundred (100) Ordinary Shares)","NYSE","Unknown",64352665,4.489999771118164,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"UFI","Unifi, Inc. New Common Stock","NYSE","Unknown",64262321,3.5,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"TISI","Team, Inc. Common Stock","NYSE","Unknown",63969901,14.130000114440918,2,"yahoo","SMALL_MARKET_CAP"
"RFL","Rafael Holdings, Inc. Class B Common Stock","NYSE","Unknown",61080105,1.1799999475479126,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"CATO","Cato Corporation (The) Class A Common Stock","NYSE","Unknown",61023193,3.0899999141693115,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"TLYS","Tilly's, Inc. Common Stock","NYSE","Unknown",60642603,1.9900000095367432,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"NRT","North European Oil Royality Trust Common Stock","NYSE","Unknown",60474082,6.579999923706055,2,"yahoo","SMALL_MARKET_CAP"
"PSQH","PSQ Holdings, Inc. Class A Common Stock","NYSE","Unknown",56366236,1.0299999713897705,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"BGSF","BGSF, Inc. Common Stock","NYSE","Unknown",51855014,4.630000114440918,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"RSF","RiverNorth Capital and Income Fund Common Stock","NYSE","Unknown",47985046,14.359999656677246,2,"yahoo","SMALL_MARKET_CAP"
"CRT","Cross Timbers Royalty Trust Common Stock","NYSE","Unknown",47700000,7.949999809265137,2,"yahoo","SMALL_MARKET_CAP"
"NXN","Nuveen New York Select Tax-Free Income Portfolio Common Stock","NYSE","Unknown",47375445,12.069999694824219,4,"yahoo","SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"VOC","VOC Energy Trust Units of Beneficial Interest","NYSE","Unknown",45900000,2.700000047683716,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"OPAD","Offerpad Solutions Inc. Class A Common Stock","NYSE","Unknown",44600535,1.2100000381469727,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"CNF","CNFinance Holdings Limited American Depositary Shares, each representing two hundred (200) Ordinary Shares","NYSE","Unknown",41492207,6.050000190734863,4,"yahoo","SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"NOTE","FiscalNote Holdings, Inc. Class A common stock","NYSE","Unknown",23093546,1.4700000286102295,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"NYC","American Strategic Investment Co. Class A Common Stock","NYSE","Unknown",22155490,8.288999557495117,4,"yahoo","SMALL_MARKET_CAP, MICRO_LIQUIDITY"
"SBDS","Solo Brands, Inc. Class A Common Stock","NYSE","Unknown",14974676,6.050000190734863,3,"yahoo","SMALL_MARKET_CAP, HIGH_VOLATILITY"
"MVO","MV Oil Trust Units of Beneficial Interests","NYSE","Unknown",14260000,1.2400000095367432,4,"yahoo","MICROCAP_PRICE, SMALL_MARKET_CAP"
"CTBB","Qwest Corporation 6.5% Notes due 2056","NYSE","Unknown",19,18.780000686645508,2,"yahoo","SMALL_MARKET_CAP"
"CTDD","Qwest Corporation 6.75% Notes due 2057","NYSE","Unknown",19,19,2,"yahoo","SMALL_MARKET_CAP"
"ABXL","Abacus Global Management, Inc. 9.875% Fixed Rate Senior Notes due 2028","NYSE","Unknown",,25.5,3,"yahoo","MICRO_LIQUIDITY, OVERBOUGHT_RSI"
"AOMD","Angel Oak Mortgage REIT, Inc. 9.750% Senior Notes due 2030","NYSE","Unknown",,25.299999237060547,2,"yahoo","MICRO_LIQUIDITY"
"AOMN","Angel Oak Mortgage REIT, Inc. 9.500% Senior Notes due 2029","NYSE","Unknown",,25.524999618530273,3,"yahoo","MICRO_LIQUIDITY, OVERBOUGHT_RSI"
"AWP","abrdn Global Premier Properties Fund Common Shares of Beneficial Interest","NYSE","Unknown",,3.8399999141693115,2,"yahoo","MICROCAP_PRICE"
"BHV","BlackRock Virginia Municipal Bond Trust","NYSE","Unknown",,10.449999809265137,2,"yahoo","MICRO_LIQUIDITY"
"CCID","Carlyle Credit Income Fund 7.375% Series D Term Preferred Shares due 2028","NYSE","Unknown",,25.309999465942383,2,"yahoo","MICRO_LIQUIDITY"
"CCIF","Carlyle Credit Income Fund Shares of Beneficial Interest","NYSE","Unknown",,4.690000057220459,2,"yahoo","MICROCAP_PRICE"
"CFND","C1 Fund Inc. Common Stock","NYSE","Unknown",,4.900000095367432,2,"yahoo","MICROCAP_PRICE"
"CIF","MFS Intermediate High Income Fund Common Stock","NYSE","Unknown",,1.7000000476837158,4,"yahoo","MICROCAP_PRICE, MICRO_LIQUIDITY"
"COPL","Copley Acquisition Corp Ordinary Shares","NYSE","Unknown",,10.270000457763672,2,"yahoo","MICRO_LIQUIDITY"
"DHF","BNY Mellon High Yield Strategies Fund Common Stock","NYSE","Unknown",,2.4800000190734863,2,"yahoo","MICROCAP_PRICE"
"DXYZ","Destiny Tech100 Inc. Common Stock","NYSE","Unknown",,30.6299991607666,4,"yahoo","SPIKE_THEN_DROP, HIGH_VOLATILITY"
"EDF","Virtus Stone Harbor Emerging Markets Income Fund Common Shares of Beneficial Interest","NYSE","Unknown",,4.96999979019165,2,"yahoo","MICROCAP_PRICE"
"EIIA","Eagle Point Institutional Income Fund 8.125% Series A Term Preferred Shares Due 2029","NYSE","Unknown",,25.209999084472656,2,"yahoo","MICRO_LIQUIDITY"
"GDL","GDL Fund, The Common Shares of Beneficial Interest","NYSE","Unknown",,8.470000267028809,2,"yahoo","MICRO_LIQUIDITY"
"GF","New Germany Fund, Inc. (The) Common Stock","NYSE","Unknown",,11.420000076293945,2,"yahoo","MICRO_LIQUIDITY"
"GJH","Synthetic Fixed-Income Securities Inc 6.375% (STRATS) Cl A-1","NYSE","Unknown",,9.699999809265137,2,"yahoo","MICRO_LIQUIDITY"
"GJP","Synthetic Fixed-Income Securities, Inc. on behalf of STRATS (SM) Trust for Dominion Resources, Inc. Securities, Series 2005-6, Floating Rate Structured Repackaged Asset-Backed Trust Securities (STRATS) Certificates","NYSE","Unknown",,24.850000381469727,2,"yahoo","MICRO_LIQUIDITY"
"GJR","Synthetic Fixed-Income Securities, Inc. STRATS Trust for Procter&Gamble Securities, Series 2006-1","NYSE","Unknown",,24.84000015258789,2,"yahoo","MICRO_LIQUIDITY"
"GJT","Synthetic Fixed-Income Securities, Inc. Floating Rate Structured Repackaged Asset-Backed Trust Securities Certificates, Series 2006-3","NYSE","Unknown",,23.06999969482422,2,"yahoo","MICRO_LIQUIDITY"
"GOF","Guggenheim Strategic Opportunities Fund Common Shares of Beneficial Interest","NYSE","Unknown",,12.880000114440918,2,"yahoo","OVERBOUGHT_RSI"
"HIO","Western Asset High Income Opportunity Fund, Inc. Common Stock","NYSE","Unknown",,3.7100000381469727,2,"yahoo","MICROCAP_PRICE"
